fare_id,price,currency_type,payment_method,transfers
28-85,28.05,CAD,1,
84-28,31.25,CAD,1,
28-84,31.25,CAD,1,
83-28,29.00,CAD,1,
28-83,29.00,CAD,1,
82-28,26.55,CAD,1,
28-82,26.55,CAD,1,
81-28,25.80,CAD,1,
28-81,25.80,CAD,1,
80-28,23.70,CAD,1,
28-80,23.70,CAD,1,
79-28,17.65,CAD,1,
28-79,17.65,CAD,1,
78-28,18.40,CAD,1,
28-78,18.40,CAD,1,
77-28,14.85,CAD,1,
28-77,14.85,CAD,1,
76-28,23.15,CAD,1,
28-76,23.15,CAD,1,
75-28,22.45,CAD,1,
28-75,22.45,CAD,1,
74-28,21.45,CAD,1,
28-74,21.45,CAD,1,
73-28,20.50,CAD,1,
28-73,20.50,CAD,1,
72-28,19.95,CAD,1,
28-72,19.95,CAD,1,
71-28,14.95,CAD,1,
28-71,14.95,CAD,1,
70-28,19.50,CAD,1,
28-70,19.50,CAD,1,
69-28,24.35,CAD,1,
28-69,24.35,CAD,1,
68-28,23.75,CAD,1,
28-68,23.75,CAD,1,
67-28,22.75,CAD,1,
28-67,22.75,CAD,1,
66-28,22.20,CAD,1,
28-66,22.20,CAD,1,
65-28,20.80,CAD,1,
28-65,20.80,CAD,1,
64-28,19.65,CAD,1,
28-64,19.65,CAD,1,
63-28,19.10,CAD,1,
28-63,19.10,CAD,1,
62-28,18.40,CAD,1,
28-62,18.40,CAD,1,
61-28,17.55,CAD,1,
28-61,17.55,CAD,1,
60-28,15.60,CAD,1,
28-60,15.60,CAD,1,
59-28,17.65,CAD,1,
28-59,17.65,CAD,1,
58-28,20.45,CAD,1,
28-58,20.45,CAD,1,
56-28,19.00,CAD,1,
28-56,19.00,CAD,1,
55-28,17.45,CAD,1,
28-55,17.45,CAD,1,
54-28,16.20,CAD,1,
28-54,16.20,CAD,1,
53-28,14.85,CAD,1,
28-53,14.85,CAD,1,
52-28,13.40,CAD,1,
28-52,13.40,CAD,1,
51-28,12.35,CAD,1,
28-51,12.35,CAD,1,
50-28,17.55,CAD,1,
28-50,17.55,CAD,1,
49-28,41.50,CAD,1,
28-49,41.50,CAD,1,
48-28,38.00,CAD,1,
28-48,38.00,CAD,1,
47-28,35.25,CAD,1,
28-47,35.25,CAD,1,
46-28,22.20,CAD,1,
28-46,22.20,CAD,1,
45-28,20.80,CAD,1,
28-45,20.80,CAD,1,
44-28,19.95,CAD,1,
28-44,19.95,CAD,1,
43-28,23.45,CAD,1,
28-43,23.45,CAD,1,
42-28,22.95,CAD,1,
28-42,22.95,CAD,1,
41-28,21.50,CAD,1,
28-41,21.50,CAD,1,
40-28,19.40,CAD,1,
28-40,19.40,CAD,1,
39-28,25.75,CAD,1,
28-39,25.75,CAD,1,
38-28,25.00,CAD,1,
28-38,25.00,CAD,1,
37-28,23.85,CAD,1,
28-37,23.85,CAD,1,
35-28,22.25,CAD,1,
28-35,22.25,CAD,1,
34-28,21.25,CAD,1,
28-34,21.25,CAD,1,
33-28,20.35,CAD,1,
28-33,20.35,CAD,1,
32-28,19.80,CAD,1,
28-32,19.80,CAD,1,
31-28,18.75,CAD,1,
28-31,18.75,CAD,1,
30-28,11.40,CAD,1,
28-30,11.40,CAD,1,
29-28,7.00,CAD,1,
28-29,7.00,CAD,1,
28-28,4.40,CAD,1,
98-27,22.50,CAD,1,
27-98,22.50,CAD,1,
97-27,27.10,CAD,1,
27-97,27.10,CAD,1,
96-27,26.30,CAD,1,
27-96,26.30,CAD,1,
95-27,25.70,CAD,1,
27-95,25.70,CAD,1,
94-27,25.15,CAD,1,
27-94,25.15,CAD,1,
93-27,24.35,CAD,1,
27-93,24.35,CAD,1,
92-27,23.60,CAD,1,
27-92,23.60,CAD,1,
91-27,22.80,CAD,1,
27-91,22.80,CAD,1,
90-27,22.10,CAD,1,
27-90,22.10,CAD,1,
89-27,22.10,CAD,1,
27-89,22.10,CAD,1,
88-27,25.15,CAD,1,
27-88,25.15,CAD,1,
87-27,23.60,CAD,1,
27-87,23.60,CAD,1,
86-27,22.80,CAD,1,
27-86,22.80,CAD,1,
85-27,23.05,CAD,1,
27-85,23.05,CAD,1,
84-27,26.25,CAD,1,
27-84,26.25,CAD,1,
83-27,24.10,CAD,1,
27-83,24.10,CAD,1,
82-27,21.55,CAD,1,
27-82,21.55,CAD,1,
81-27,20.85,CAD,1,
27-81,20.85,CAD,1,
80-27,18.70,CAD,1,
27-80,18.70,CAD,1,
79-27,18.30,CAD,1,
27-79,18.30,CAD,1,
78-27,22.10,CAD,1,
27-78,22.10,CAD,1,
77-27,20.15,CAD,1,
27-77,20.15,CAD,1,
76-27,26.65,CAD,1,
27-76,26.65,CAD,1,
75-27,26.05,CAD,1,
27-75,26.05,CAD,1,
74-27,24.95,CAD,1,
27-74,24.95,CAD,1,
73-27,24.05,CAD,1,
27-73,24.05,CAD,1,
72-27,23.45,CAD,1,
27-72,23.45,CAD,1,
71-27,23.30,CAD,1,
27-71,23.30,CAD,1,
70-27,23.05,CAD,1,
27-70,23.05,CAD,1,
69-27,27.95,CAD,1,
27-69,27.95,CAD,1,
68-27,27.45,CAD,1,
27-68,27.45,CAD,1,
67-27,26.40,CAD,1,
27-67,26.40,CAD,1,
66-27,25.75,CAD,1,
27-66,25.75,CAD,1,
65-27,24.40,CAD,1,
27-65,24.40,CAD,1,
64-27,23.30,CAD,1,
27-64,23.30,CAD,1,
63-27,22.70,CAD,1,
27-63,22.70,CAD,1,
62-27,22.10,CAD,1,
27-62,22.10,CAD,1,
61-27,21.20,CAD,1,
27-61,21.20,CAD,1,
60-27,21.05,CAD,1,
27-60,21.05,CAD,1,
59-27,18.30,CAD,1,
27-59,18.30,CAD,1,
58-27,24.05,CAD,1,
27-58,24.05,CAD,1,
56-27,22.60,CAD,1,
27-56,22.60,CAD,1,
55-27,30.55,CAD,1,
27-55,30.55,CAD,1,
54-27,29.30,CAD,1,
27-54,29.30,CAD,1,
53-27,28.05,CAD,1,
27-53,28.05,CAD,1,
52-27,26.50,CAD,1,
27-52,26.50,CAD,1,
51-27,25.45,CAD,1,
27-51,25.45,CAD,1,
50-27,21.20,CAD,1,
27-50,21.20,CAD,1,
49-27,17.50,CAD,1,
27-49,17.50,CAD,1,
48-27,15.00,CAD,1,
27-48,15.00,CAD,1,
47-27,12.50,CAD,1,
27-47,12.50,CAD,1,
46-27,25.75,CAD,1,
27-46,25.75,CAD,1,
45-27,24.40,CAD,1,
27-45,24.40,CAD,1,
44-27,23.55,CAD,1,
27-44,23.55,CAD,1,
43-27,18.40,CAD,1,
27-43,18.40,CAD,1,
42-27,17.85,CAD,1,
27-42,17.85,CAD,1,
41-27,16.45,CAD,1,
27-41,16.45,CAD,1,
40-27,16.55,CAD,1,
27-40,16.55,CAD,1,
39-27,9.50,CAD,1,
27-39,9.50,CAD,1,
38-27,11.20,CAD,1,
27-38,11.20,CAD,1,
37-27,11.85,CAD,1,
27-37,11.85,CAD,1,
35-27,13.70,CAD,1,
27-35,13.70,CAD,1,
34-27,14.65,CAD,1,
27-34,14.65,CAD,1,
33-27,15.25,CAD,1,
27-33,15.25,CAD,1,
32-27,16.25,CAD,1,
27-32,16.25,CAD,1,
31-27,17.55,CAD,1,
27-31,17.55,CAD,1,
30-27,34.60,CAD,1,
27-30,34.60,CAD,1,
29-27,31.15,CAD,1,
27-29,31.15,CAD,1,
28-27,28.95,CAD,1,
27-28,28.95,CAD,1,
27-27,4.40,CAD,1,
98-26,21.10,CAD,1,
26-98,21.10,CAD,1,
97-26,25.80,CAD,1,
26-97,25.80,CAD,1,
96-26,24.95,CAD,1,
26-96,24.95,CAD,1,
95-26,24.40,CAD,1,
26-95,24.40,CAD,1,
94-26,23.85,CAD,1,
26-94,23.85,CAD,1,
93-26,23.05,CAD,1,
26-93,23.05,CAD,1,
92-26,22.30,CAD,1,
26-92,22.30,CAD,1,
91-26,21.55,CAD,1,
26-91,21.55,CAD,1,
90-26,20.75,CAD,1,
26-90,20.75,CAD,1,
89-26,20.75,CAD,1,
26-89,20.75,CAD,1,
88-26,23.85,CAD,1,
26-88,23.85,CAD,1,
87-26,22.30,CAD,1,
26-87,22.30,CAD,1,
86-26,21.55,CAD,1,
26-86,21.55,CAD,1,
85-26,21.75,CAD,1,
26-85,21.75,CAD,1,
84-26,24.90,CAD,1,
26-84,24.90,CAD,1,
83-26,22.75,CAD,1,
26-83,22.75,CAD,1,
82-26,20.35,CAD,1,
26-82,20.35,CAD,1,
81-26,19.55,CAD,1,
26-81,19.55,CAD,1,
80-26,17.40,CAD,1,
26-80,17.40,CAD,1,
79-26,17.00,CAD,1,
26-79,17.00,CAD,1,
78-26,20.75,CAD,1,
26-78,20.75,CAD,1,
77-26,18.80,CAD,1,
26-77,18.80,CAD,1,
76-26,25.40,CAD,1,
26-76,25.40,CAD,1,
75-26,24.70,CAD,1,
26-75,24.70,CAD,1,
74-26,23.70,CAD,1,
26-74,23.70,CAD,1,
73-26,22.75,CAD,1,
26-73,22.75,CAD,1,
72-26,22.20,CAD,1,
26-72,22.20,CAD,1,
71-26,22.05,CAD,1,
26-71,22.05,CAD,1,
70-26,21.75,CAD,1,
26-70,21.75,CAD,1,
69-26,26.65,CAD,1,
26-69,26.65,CAD,1,
68-26,26.15,CAD,1,
26-68,26.15,CAD,1,
67-26,25.15,CAD,1,
26-67,25.15,CAD,1,
66-26,24.45,CAD,1,
26-66,24.45,CAD,1,
65-26,23.05,CAD,1,
26-65,23.05,CAD,1,
64-26,22.05,CAD,1,
26-64,22.05,CAD,1,
63-26,21.40,CAD,1,
26-63,21.40,CAD,1,
62-26,20.75,CAD,1,
26-62,20.75,CAD,1,
61-26,19.95,CAD,1,
26-61,19.95,CAD,1,
60-26,19.80,CAD,1,
26-60,19.80,CAD,1,
59-26,17.00,CAD,1,
26-59,17.00,CAD,1,
58-26,22.70,CAD,1,
26-58,22.70,CAD,1,
56-26,21.30,CAD,1,
26-56,21.30,CAD,1,
55-26,29.30,CAD,1,
26-55,29.30,CAD,1,
54-26,28.05,CAD,1,
26-54,28.05,CAD,1,
53-26,26.70,CAD,1,
26-53,26.70,CAD,1,
52-26,25.15,CAD,1,
26-52,25.15,CAD,1,
51-26,24.10,CAD,1,
26-51,24.10,CAD,1,
50-26,19.95,CAD,1,
26-50,19.95,CAD,1,
49-26,19.50,CAD,1,
26-49,19.50,CAD,1,
48-26,16.50,CAD,1,
26-48,16.50,CAD,1,
47-26,14.00,CAD,1,
26-47,14.00,CAD,1,
46-26,24.45,CAD,1,
26-46,24.45,CAD,1,
45-26,23.05,CAD,1,
26-45,23.05,CAD,1,
44-26,22.30,CAD,1,
26-44,22.30,CAD,1,
43-26,16.80,CAD,1,
26-43,16.80,CAD,1,
42-26,16.25,CAD,1,
26-42,16.25,CAD,1,
41-26,14.80,CAD,1,
26-41,14.80,CAD,1,
40-26,15.25,CAD,1,
26-40,15.25,CAD,1,
39-26,7.70,CAD,1,
26-39,7.70,CAD,1,
38-26,9.40,CAD,1,
26-38,9.40,CAD,1,
37-26,10.15,CAD,1,
26-37,10.15,CAD,1,
35-26,12.50,CAD,1,
26-35,12.50,CAD,1,
34-26,13.35,CAD,1,
26-34,13.35,CAD,1,
33-26,13.90,CAD,1,
26-33,13.90,CAD,1,
32-26,14.95,CAD,1,
26-32,14.95,CAD,1,
31-26,16.25,CAD,1,
26-31,16.25,CAD,1,
30-26,33.35,CAD,1,
26-30,33.35,CAD,1,
29-26,29.80,CAD,1,
26-29,29.80,CAD,1,
28-26,27.65,CAD,1,
26-28,27.65,CAD,1,
27-26,7.00,CAD,1,
26-27,7.00,CAD,1,
26-26,4.40,CAD,1,
98-25,11.40,CAD,1,
25-98,11.40,CAD,1,
97-25,14.95,CAD,1,
25-97,14.95,CAD,1,
96-25,14.20,CAD,1,
25-96,14.20,CAD,1,
95-25,13.55,CAD,1,
25-95,13.55,CAD,1,
94-25,13.05,CAD,1,
25-94,13.05,CAD,1,
93-25,12.25,CAD,1,
25-93,12.25,CAD,1,
92-25,11.40,CAD,1,
25-92,11.40,CAD,1,
91-25,10.40,CAD,1,
25-91,10.40,CAD,1,
90-25,10.20,CAD,1,
25-90,10.20,CAD,1,
89-25,10.15,CAD,1,
25-89,10.15,CAD,1,
88-25,13.75,CAD,1,
25-88,13.75,CAD,1,
87-25,13.35,CAD,1,
25-87,13.35,CAD,1,
86-25,13.30,CAD,1,
25-86,13.30,CAD,1,
85-25,17.55,CAD,1,
25-85,17.55,CAD,1,
84-25,20.75,CAD,1,
25-84,20.75,CAD,1,
83-25,18.60,CAD,1,
25-83,18.60,CAD,1,
82-25,16.15,CAD,1,
25-82,16.15,CAD,1,
81-25,15.35,CAD,1,
25-81,15.35,CAD,1,
80-25,13.25,CAD,1,
25-80,13.25,CAD,1,
79-25,4.40,CAD,1,
25-79,4.40,CAD,1,
78-25,9.35,CAD,1,
25-78,9.35,CAD,1,
77-25,7.70,CAD,1,
25-77,7.70,CAD,1,
76-25,15.85,CAD,1,
25-76,15.85,CAD,1,
75-25,15.20,CAD,1,
25-75,15.20,CAD,1,
74-25,14.25,CAD,1,
25-74,14.25,CAD,1,
73-25,13.25,CAD,1,
25-73,13.25,CAD,1,
72-25,12.65,CAD,1,
25-72,12.65,CAD,1,
71-25,13.05,CAD,1,
25-71,13.05,CAD,1,
70-25,12.30,CAD,1,
25-70,12.30,CAD,1,
69-25,15.80,CAD,1,
25-69,15.80,CAD,1,
68-25,15.25,CAD,1,
25-68,15.25,CAD,1,
67-25,14.35,CAD,1,
25-67,14.35,CAD,1,
66-25,13.60,CAD,1,
25-66,13.60,CAD,1,
65-25,12.30,CAD,1,
25-65,12.30,CAD,1,
64-25,11.15,CAD,1,
25-64,11.15,CAD,1,
63-25,10.15,CAD,1,
25-63,10.15,CAD,1,
62-25,9.35,CAD,1,
25-62,9.35,CAD,1,
61-25,8.15,CAD,1,
25-61,8.15,CAD,1,
60-25,8.55,CAD,1,
25-60,8.55,CAD,1,
59-25,4.40,CAD,1,
25-59,4.40,CAD,1,
58-25,8.10,CAD,1,
25-58,8.10,CAD,1,
56-25,4.40,CAD,1,
25-56,4.40,CAD,1,
55-25,18.45,CAD,1,
25-55,18.45,CAD,1,
54-25,17.20,CAD,1,
25-54,17.20,CAD,1,
53-25,15.85,CAD,1,
25-53,15.85,CAD,1,
52-25,14.40,CAD,1,
25-52,14.40,CAD,1,
51-25,13.30,CAD,1,
25-51,13.30,CAD,1,
50-25,8.15,CAD,1,
25-50,8.15,CAD,1,
49-25,29.00,CAD,1,
25-49,29.00,CAD,1,
48-25,25.00,CAD,1,
25-48,25.00,CAD,1,
47-25,22.75,CAD,1,
25-47,22.75,CAD,1,
46-25,13.60,CAD,1,
25-46,13.60,CAD,1,
45-25,12.30,CAD,1,
25-45,12.30,CAD,1,
44-25,11.40,CAD,1,
25-44,11.40,CAD,1,
43-25,12.35,CAD,1,
25-43,12.35,CAD,1,
42-25,11.75,CAD,1,
25-42,11.75,CAD,1,
41-25,10.00,CAD,1,
25-41,10.00,CAD,1,
40-25,8.10,CAD,1,
25-40,8.10,CAD,1,
39-25,13.40,CAD,1,
25-39,13.40,CAD,1,
38-25,13.80,CAD,1,
25-38,13.80,CAD,1,
37-25,12.65,CAD,1,
25-37,12.65,CAD,1,
35-25,11.05,CAD,1,
25-35,11.05,CAD,1,
34-25,9.60,CAD,1,
25-34,9.60,CAD,1,
33-25,5.30,CAD,1,
25-33,5.30,CAD,1,
32-25,7.55,CAD,1,
25-32,7.55,CAD,1,
31-25,4.40,CAD,1,
25-31,4.40,CAD,1,
30-25,22.50,CAD,1,
25-30,22.50,CAD,1,
29-25,18.95,CAD,1,
25-29,18.95,CAD,1,
28-25,16.80,CAD,1,
25-28,16.80,CAD,1,
27-25,17.35,CAD,1,
25-27,17.35,CAD,1,
26-25,16.00,CAD,1,
25-26,16.00,CAD,1,
25-25,4.40,CAD,1,
98-24,17.50,CAD,1,
24-98,17.50,CAD,1,
97-24,20.85,CAD,1,
24-97,20.85,CAD,1,
96-24,19.85,CAD,1,
24-96,19.85,CAD,1,
95-24,19.25,CAD,1,
24-95,19.25,CAD,1,
94-24,18.70,CAD,1,
24-94,18.70,CAD,1,
93-24,17.95,CAD,1,
24-93,17.95,CAD,1,
92-24,17.15,CAD,1,
24-92,17.15,CAD,1,
91-24,16.45,CAD,1,
24-91,16.45,CAD,1,
90-24,14.85,CAD,1,
24-90,14.85,CAD,1,
89-24,14.80,CAD,1,
24-89,14.80,CAD,1,
88-24,17.95,CAD,1,
24-88,17.95,CAD,1,
87-24,16.40,CAD,1,
24-87,16.40,CAD,1,
86-24,15.65,CAD,1,
24-86,15.65,CAD,1,
85-24,15.85,CAD,1,
24-85,15.85,CAD,1,
84-24,19.00,CAD,1,
24-84,19.00,CAD,1,
83-24,16.90,CAD,1,
24-83,16.90,CAD,1,
82-24,14.45,CAD,1,
24-82,14.45,CAD,1,
81-24,13.65,CAD,1,
24-81,13.65,CAD,1,
80-24,11.50,CAD,1,
24-80,11.50,CAD,1,
79-24,11.20,CAD,1,
24-79,11.20,CAD,1,
78-24,15.60,CAD,1,
24-78,15.60,CAD,1,
77-24,12.95,CAD,1,
24-77,12.95,CAD,1,
76-24,20.30,CAD,1,
24-76,20.30,CAD,1,
75-24,19.60,CAD,1,
24-75,19.60,CAD,1,
74-24,18.60,CAD,1,
24-74,18.60,CAD,1,
73-24,17.60,CAD,1,
24-73,17.60,CAD,1,
72-24,17.10,CAD,1,
24-72,17.10,CAD,1,
71-24,16.90,CAD,1,
24-71,16.90,CAD,1,
70-24,16.65,CAD,1,
24-70,16.65,CAD,1,
69-24,21.50,CAD,1,
24-69,21.50,CAD,1,
68-24,21.00,CAD,1,
24-68,21.00,CAD,1,
67-24,20.05,CAD,1,
24-67,20.05,CAD,1,
66-24,19.30,CAD,1,
24-66,19.30,CAD,1,
65-24,18.00,CAD,1,
24-65,18.00,CAD,1,
64-24,16.85,CAD,1,
24-64,16.85,CAD,1,
63-24,16.30,CAD,1,
24-63,16.30,CAD,1,
62-24,15.60,CAD,1,
24-62,15.60,CAD,1,
61-24,14.70,CAD,1,
24-61,14.70,CAD,1,
60-24,14.65,CAD,1,
24-60,14.65,CAD,1,
59-24,11.20,CAD,1,
24-59,11.20,CAD,1,
58-24,17.75,CAD,1,
24-58,17.75,CAD,1,
56-24,16.35,CAD,1,
24-56,16.35,CAD,1,
55-24,24.30,CAD,1,
24-55,24.30,CAD,1,
54-24,23.05,CAD,1,
24-54,23.05,CAD,1,
53-24,21.75,CAD,1,
24-53,21.75,CAD,1,
52-24,20.25,CAD,1,
24-52,20.25,CAD,1,
51-24,19.15,CAD,1,
24-51,19.15,CAD,1,
50-24,14.70,CAD,1,
24-50,14.70,CAD,1,
49-24,22.00,CAD,1,
24-49,22.00,CAD,1,
48-24,18.75,CAD,1,
24-48,18.75,CAD,1,
47-24,17.00,CAD,1,
24-47,17.00,CAD,1,
46-24,19.30,CAD,1,
24-46,19.30,CAD,1,
45-24,18.00,CAD,1,
24-45,18.00,CAD,1,
44-24,17.15,CAD,1,
24-44,17.15,CAD,1,
43-24,20.85,CAD,1,
24-43,20.85,CAD,1,
42-24,20.30,CAD,1,
24-42,20.30,CAD,1,
41-24,18.85,CAD,1,
24-41,18.85,CAD,1,
40-24,9.05,CAD,1,
24-40,9.05,CAD,1,
39-24,9.15,CAD,1,
24-39,9.15,CAD,1,
38-24,22.25,CAD,1,
24-38,22.25,CAD,1,
37-24,21.05,CAD,1,
24-37,21.05,CAD,1,
35-24,19.40,CAD,1,
24-35,19.40,CAD,1,
34-24,18.45,CAD,1,
24-34,18.45,CAD,1,
33-24,11.50,CAD,1,
24-33,11.50,CAD,1,
32-24,9.45,CAD,1,
24-32,9.45,CAD,1,
31-24,10.05,CAD,1,
24-31,10.05,CAD,1,
30-24,27.50,CAD,1,
24-30,27.50,CAD,1,
29-24,23.90,CAD,1,
24-29,23.90,CAD,1,
28-24,21.75,CAD,1,
24-28,21.75,CAD,1,
27-24,13.05,CAD,1,
24-27,13.05,CAD,1,
26-24,12.90,CAD,1,
24-26,12.90,CAD,1,
25-24,9.90,CAD,1,
24-25,9.90,CAD,1,
24-24,4.40,CAD,1,
98-23,16.45,CAD,1,
23-98,16.45,CAD,1,
97-23,18.75,CAD,1,
23-97,18.75,CAD,1,
96-23,17.70,CAD,1,
23-96,17.70,CAD,1,
95-23,17.20,CAD,1,
23-95,17.20,CAD,1,
94-23,16.60,CAD,1,
23-94,16.60,CAD,1,
93-23,15.80,CAD,1,
23-93,15.80,CAD,1,
92-23,15.05,CAD,1,
23-92,15.05,CAD,1,
91-23,14.40,CAD,1,
23-91,14.40,CAD,1,
90-23,12.75,CAD,1,
23-90,12.75,CAD,1,
89-23,12.70,CAD,1,
23-89,12.70,CAD,1,
88-23,15.80,CAD,1,
23-88,15.80,CAD,1,
87-23,14.35,CAD,1,
23-87,14.35,CAD,1,
86-23,13.55,CAD,1,
23-86,13.55,CAD,1,
85-23,18.10,CAD,1,
23-85,18.10,CAD,1,
84-23,21.20,CAD,1,
23-84,21.20,CAD,1,
83-23,19.00,CAD,1,
23-83,19.00,CAD,1,
82-23,16.55,CAD,1,
23-82,16.55,CAD,1,
81-23,15.80,CAD,1,
23-81,15.80,CAD,1,
80-23,13.65,CAD,1,
23-80,13.65,CAD,1,
79-23,9.10,CAD,1,
23-79,9.10,CAD,1,
78-23,13.50,CAD,1,
23-78,13.50,CAD,1,
77-23,11.90,CAD,1,
23-77,11.90,CAD,1,
76-23,19.15,CAD,1,
23-76,19.15,CAD,1,
75-23,18.50,CAD,1,
23-75,18.50,CAD,1,
74-23,17.45,CAD,1,
23-74,17.45,CAD,1,
73-23,16.50,CAD,1,
23-73,16.50,CAD,1,
72-23,15.95,CAD,1,
23-72,15.95,CAD,1,
71-23,15.75,CAD,1,
23-71,15.75,CAD,1,
70-23,15.55,CAD,1,
23-70,15.55,CAD,1,
69-23,19.45,CAD,1,
23-69,19.45,CAD,1,
68-23,18.85,CAD,1,
23-68,18.85,CAD,1,
67-23,17.95,CAD,1,
23-67,17.95,CAD,1,
66-23,17.25,CAD,1,
23-66,17.25,CAD,1,
65-23,15.85,CAD,1,
23-65,15.85,CAD,1,
64-23,14.75,CAD,1,
23-64,14.75,CAD,1,
63-23,14.25,CAD,1,
23-63,14.25,CAD,1,
62-23,13.50,CAD,1,
23-62,13.50,CAD,1,
61-23,12.60,CAD,1,
23-61,12.60,CAD,1,
60-23,12.55,CAD,1,
23-60,12.55,CAD,1,
59-23,9.10,CAD,1,
23-59,9.10,CAD,1,
58-23,16.65,CAD,1,
23-58,16.65,CAD,1,
56-23,15.20,CAD,1,
23-56,15.20,CAD,1,
55-23,22.25,CAD,1,
23-55,22.25,CAD,1,
54-23,21.00,CAD,1,
23-54,21.00,CAD,1,
53-23,19.65,CAD,1,
23-53,19.65,CAD,1,
52-23,18.20,CAD,1,
23-52,18.20,CAD,1,
51-23,17.10,CAD,1,
23-51,17.10,CAD,1,
50-23,12.60,CAD,1,
23-50,12.60,CAD,1,
49-23,26.25,CAD,1,
23-49,26.25,CAD,1,
48-23,22.25,CAD,1,
23-48,22.25,CAD,1,
47-23,20.25,CAD,1,
23-47,20.25,CAD,1,
46-23,17.25,CAD,1,
23-46,17.25,CAD,1,
45-23,15.85,CAD,1,
23-45,15.85,CAD,1,
44-23,15.05,CAD,1,
23-44,15.05,CAD,1,
43-23,18.75,CAD,1,
23-43,18.75,CAD,1,
42-23,18.25,CAD,1,
23-42,18.25,CAD,1,
41-23,16.80,CAD,1,
23-41,16.80,CAD,1,
40-23,4.90,CAD,1,
23-40,4.90,CAD,1,
39-23,11.50,CAD,1,
23-39,11.50,CAD,1,
38-23,20.15,CAD,1,
23-38,20.15,CAD,1,
37-23,18.95,CAD,1,
23-37,18.95,CAD,1,
35-23,17.30,CAD,1,
23-35,17.30,CAD,1,
34-23,16.35,CAD,1,
23-34,16.35,CAD,1,
33-23,9.10,CAD,1,
23-33,9.10,CAD,1,
32-23,7.05,CAD,1,
23-32,7.05,CAD,1,
31-23,9.25,CAD,1,
23-31,9.25,CAD,1,
30-23,26.30,CAD,1,
23-30,26.30,CAD,1,
29-23,22.70,CAD,1,
23-29,22.70,CAD,1,
28-23,20.55,CAD,1,
23-28,20.55,CAD,1,
27-23,15.15,CAD,1,
23-27,15.15,CAD,1,
26-23,13.80,CAD,1,
23-26,13.80,CAD,1,
25-23,9.00,CAD,1,
23-25,9.00,CAD,1,
24-23,4.40,CAD,1,
23-24,4.40,CAD,1,
23-23,4.40,CAD,1,
98-22,15.75,CAD,1,
22-98,15.75,CAD,1,
97-22,18.45,CAD,1,
22-97,18.45,CAD,1,
96-22,17.40,CAD,1,
22-96,17.40,CAD,1,
95-22,16.85,CAD,1,
22-95,16.85,CAD,1,
94-22,16.30,CAD,1,
22-94,16.30,CAD,1,
93-22,15.50,CAD,1,
22-93,15.50,CAD,1,
92-22,14.70,CAD,1,
22-92,14.70,CAD,1,
91-22,13.95,CAD,1,
22-91,13.95,CAD,1,
90-22,12.45,CAD,1,
22-90,12.45,CAD,1,
89-22,12.40,CAD,1,
22-89,12.40,CAD,1,
88-22,15.50,CAD,1,
22-88,15.50,CAD,1,
87-22,13.90,CAD,1,
22-87,13.90,CAD,1,
86-22,13.25,CAD,1,
22-86,13.25,CAD,1,
85-22,18.55,CAD,1,
22-85,18.55,CAD,1,
84-22,21.30,CAD,1,
22-84,21.30,CAD,1,
83-22,19.15,CAD,1,
22-83,19.15,CAD,1,
82-22,16.65,CAD,1,
22-82,16.65,CAD,1,
81-22,15.95,CAD,1,
22-81,15.95,CAD,1,
80-22,13.75,CAD,1,
22-80,13.75,CAD,1,
79-22,8.70,CAD,1,
22-79,8.70,CAD,1,
78-22,13.20,CAD,1,
22-78,13.20,CAD,1,
77-22,11.60,CAD,1,
22-77,11.60,CAD,1,
76-22,18.80,CAD,1,
22-76,18.80,CAD,1,
75-22,18.20,CAD,1,
22-75,18.20,CAD,1,
74-22,17.15,CAD,1,
22-74,17.15,CAD,1,
73-22,16.20,CAD,1,
22-73,16.20,CAD,1,
72-22,15.60,CAD,1,
22-72,15.60,CAD,1,
71-22,15.40,CAD,1,
22-71,15.40,CAD,1,
70-22,15.20,CAD,1,
22-70,15.20,CAD,1,
69-22,19.10,CAD,1,
22-69,19.10,CAD,1,
68-22,18.55,CAD,1,
22-68,18.55,CAD,1,
67-22,17.55,CAD,1,
22-67,17.55,CAD,1,
66-22,16.90,CAD,1,
22-66,16.90,CAD,1,
65-22,15.55,CAD,1,
22-65,15.55,CAD,1,
64-22,14.45,CAD,1,
22-64,14.45,CAD,1,
63-22,13.80,CAD,1,
22-63,13.80,CAD,1,
62-22,13.20,CAD,1,
22-62,13.20,CAD,1,
61-22,12.30,CAD,1,
22-61,12.30,CAD,1,
60-22,12.25,CAD,1,
22-60,12.25,CAD,1,
59-22,8.70,CAD,1,
22-59,8.70,CAD,1,
58-22,16.35,CAD,1,
22-58,16.35,CAD,1,
56-22,14.85,CAD,1,
22-56,14.85,CAD,1,
55-22,21.85,CAD,1,
22-55,21.85,CAD,1,
54-22,20.60,CAD,1,
22-54,20.60,CAD,1,
53-22,19.30,CAD,1,
22-53,19.30,CAD,1,
52-22,17.75,CAD,1,
22-52,17.75,CAD,1,
51-22,16.70,CAD,1,
22-51,16.70,CAD,1,
50-22,12.30,CAD,1,
22-50,12.30,CAD,1,
49-22,26.75,CAD,1,
22-49,26.75,CAD,1,
48-22,22.75,CAD,1,
22-48,22.75,CAD,1,
47-22,20.50,CAD,1,
22-47,20.50,CAD,1,
46-22,16.90,CAD,1,
22-46,16.90,CAD,1,
45-22,15.55,CAD,1,
22-45,15.55,CAD,1,
